record_id,collection_round,route,airline,flight,departure_date,collection_time,booking_horizon,cabin,base_fare,fuel_surcharge,udf,convenience_fee,gst,total_fare,availability,source,quality_status,exclusion_reason
4757,32,DEL-MAA,IndiGo,IN551,2026-09-15,2026-08-16,T+30,Economy,3420.0,270,135,225,450,4500.0,Available,Airline Site,Valid,
4758,32,DEL-MAA,IndiGo,IN221,2026-09-15,2026-08-31,T+15,Economy,4477.0,353,177,294,589,5890.0,Available,OTA,Valid,
4759,32,DEL-MAA,IndiGo,IN206,2026-09-15,2026-09-08,T+7,Economy,4636.0,366,183,305,610,6100.0,Available,OTA,Valid,
4760,32,DEL-MAA,IndiGo,IN530,2026-09-15,2026-09-14,T+1,Economy,5890.0,465,232,388,775,7750.0,Available,OTA,Valid,
4761,32,DEL-MAA,Air India,AI877,2026-09-15,2026-08-01,T+45,Economy,2523.0,199,100,166,332,3320.0,Available,Airline Site,Valid,
4762,32,DEL-MAA,Air India,AI667,2026-09-15,2026-08-16,T+30,Economy,3223.0,254,127,212,424,4240.0,Available,OTA,Valid,
4763,32,DEL-MAA,Air India,AI778,2026-09-15,2026-08-31,T+15,Economy,4157.0,328,164,274,547,5470.0,Available,Airline Site,Valid,
4764,32,DEL-MAA,Air India,AI791,2026-09-15,2026-09-08,T+7,Economy,4332.0,342,171,285,570,5700.0,Available,OTA,Valid,
4765,32,DEL-MAA,Air India,AI552,2026-09-15,2026-09-14,T+1,Economy,5328.0,421,210,350,701,7010.0,Sold Out,OTA,Flagged,Sold out at collection time
4766,32,DEL-MAA,Akasa,AK254,2026-09-15,2026-08-01,T+45,Economy,2789.0,220,110,184,367,3670.0,Available,OTA,Valid,
4767,32,DEL-MAA,Akasa,AK259,2026-09-15,2026-08-16,T+30,Economy,3617.0,286,143,238,476,4760.0,Available,Airline Site,Valid,
4768,32,DEL-MAA,Akasa,AK837,2026-09-15,2026-08-31,T+15,Economy,4743.0,374,187,312,624,6240.0,Available,OTA,Valid,
4769,32,DEL-MAA,Akasa,AK185,2026-09-15,2026-09-08,T+7,Economy,5373.0,424,212,354,707,7070.0,Available,Airline Site,Valid,
4770,32,DEL-MAA,Akasa,AK141,2026-09-15,2026-09-14,T+1,Economy,5784.0,457,228,380,761,7610.0,Sold Out,Airline Site,Flagged,Sold out at collection time
4771,32,BOM-MAA,IndiGo,IN650,2026-09-15,2026-08-01,T+45,Economy,3883.0,307,153,256,511,5110.0,Available,Airline Site,Valid,
4772,32,BOM-MAA,IndiGo,IN174,2026-09-15,2026-08-16,T+30,Economy,5533.0,437,218,364,728,7280.0,Available,OTA,Valid,
4773,32,BOM-MAA,IndiGo,IN741,2026-09-15,2026-08-31,T+15,Economy,6536.0,516,258,430,860,8600.0,Available,OTA,Valid,
4774,32,BOM-MAA,IndiGo,IN590,2026-09-15,2026-09-08,T+7,Economy,6977.0,551,275,459,918,9180.0,Available,OTA,Valid,
4775,32,BOM-MAA,IndiGo,IN306,2026-09-15,2026-09-14,T+1,Economy,7159.0,565,283,471,942,9420.0,Available,OTA,Valid,
4776,32,BOM-MAA,Air India,AI449,2026-09-15,2026-08-01,T+45,Economy,4021.0,317,159,264,529,5290.0,Available,Airline Site,Valid,
4777,32,BOM-MAA,Air India,AI381,2026-09-15,2026-08-16,T+30,Economy,4886.0,386,193,322,643,6430.0,Available,Airline Site,Valid,
4778,32,BOM-MAA,Air India,AI267,2026-09-15,2026-08-31,T+15,Economy,7220.0,570,285,475,950,9500.0,Available,OTA,Valid,
4779,32,BOM-MAA,Air India,AI986,2026-09-15,2026-09-08,T+7,Economy,7037.0,556,278,463,926,9260.0,Available,Airline Site,Valid,
4780,32,BOM-MAA,Air India,AI924,2026-09-15,2026-09-14,T+1,Economy,8611.0,680,340,566,1133,11330.0,Available,Airline Site,Valid,
4781,32,BOM-MAA,Akasa,AK927,2026-09-15,2026-08-01,T+45,Economy,4347.0,343,172,286,572,5720.0,Available,OTA,Valid,
4782,32,BOM-MAA,Akasa,AK501,2026-09-15,2026-08-16,T+30,Economy,6194.0,489,244,408,815,8150.0,Available,OTA,Valid,
4783,32,BOM-MAA,Akasa,AK366,2026-09-15,2026-08-31,T+15,Economy,7835.0,619,309,516,1031,10310.0,Available,OTA,Valid,
4784,32,BOM-MAA,Akasa,AK385,2026-09-15,2026-09-08,T+7,Economy,8261.0,652,326,544,1087,10870.0,Available,OTA,Valid,
4785,32,BOM-MAA,Akasa,AK122,2026-09-15,2026-09-14,T+1,Economy,9515.0,751,376,626,1252,12520.0,Available,Airline Site,Valid,
4786,32,CCU-BLR,IndiGo,IN528,2026-09-15,2026-08-01,T+45,Economy,2827.0,223,112,186,372,3720.0,Available,OTA,Valid,
4787,32,CCU-BLR,IndiGo,IN788,2026-09-15,2026-08-16,T+30,Economy,3800.0,300,150,250,500,5000.0,Available,OTA,Valid,
4788,32,CCU-BLR,IndiGo,IN996,2026-09-15,2026-08-31,T+15,Economy,4994.0,394,197,328,657,6570.0,Available,OTA,Valid,
4789,32,CCU-BLR,IndiGo,IN857,2026-09-15,2026-09-08,T+7,Economy,4947.0,391,195,326,651,6510.0,Available,Airline Site,Valid,
4790,32,CCU-BLR,IndiGo,IN320,2026-09-15,2026-09-14,T+1,Economy,5761.0,455,227,379,758,7580.0,Available,OTA,Valid,
4791,32,CCU-BLR,Air India,AI408,2026-09-15,2026-08-01,T+45,Economy,2721.0,215,107,179,358,3580.0,Available,OTA,Valid,
4792,32,CCU-BLR,Air India,AI906,2026-09-15,2026-08-16,T+30,Economy,3762.0,297,148,248,495,4950.0,Available,OTA,Valid,
4793,32,CCU-BLR,Air India,AI806,2026-09-15,2026-08-31,T+15,Economy,4697.0,371,185,309,618,6180.0,Available,Airline Site,Valid,
4794,32,CCU-BLR,Air India,AI604,2026-09-15,2026-09-08,T+7,Economy,4819.0,380,190,317,634,6340.0,Available,OTA,Valid,
4795,32,CCU-BLR,Air India,AI219,2026-09-15,2026-09-14,T+1,Economy,5829.0,460,230,384,767,7670.0,Available,OTA,Valid,
4796,32,CCU-BLR,Akasa,AK335,2026-09-15,2026-08-01,T+45,Economy,2546.0,201,100,168,335,3350.0,Available,Airline Site,Valid,
4797,32,CCU-BLR,Akasa,AK796,2026-09-15,2026-08-16,T+30,Economy,3352.0,265,132,220,441,4410.0,Available,Airline Site,Valid,
4798,32,CCU-BLR,Akasa,AK760,2026-09-15,2026-08-31,T+15,Economy,4613.0,364,182,304,607,6070.0,Available,Airline Site,Valid,
4799,32,CCU-BLR,Akasa,AK815,2026-09-15,2026-09-08,T+7,Economy,5298.0,418,209,348,697,6970.0,Available,OTA,Valid,
4800,32,CCU-BLR,Akasa,AK599,2026-09-15,2026-09-14,T+1,Economy,4879.0,385,193,321,642,6420.0,Available,OTA,Valid,
4801,33,DEL-BOM,IndiGo,IN969,2026-09-16,2026-08-02,T+45,Economy,4287.0,338,169,282,564,5640.0,Available,OTA,Valid,
4802,33,DEL-BOM,IndiGo,IN241,2026-09-16,2026-08-17,T+30,Economy,5389.0,425,213,354,709,7090.0,Available,Airline Site,Valid,
4803,33,DEL-BOM,IndiGo,IN150,2026-09-16,2026-09-01,T+15,Economy,6719.0,530,265,442,884,8840.0,Available,OTA,Valid,
4804,33,DEL-BOM,IndiGo,IN497,2026-09-16,2026-09-09,T+7,Economy,7904.0,624,312,520,1040,10400.0,Available,Airline Site,Valid,
4805,33,DEL-BOM,IndiGo,IN533,2026-09-16,2026-09-15,T+1,Economy,8109.0,640,320,534,1067,10670.0,Available,OTA,Valid,
4806,33,DEL-BOM,Air India,AI807,2026-09-16,2026-08-02,T+45,Economy,4005.0,316,158,264,527,5270.0,Available,OTA,Valid,
4807,33,DEL-BOM,Air India,AI187,2026-09-16,2026-08-17,T+30,Economy,5602.0,442,221,368,737,7370.0,Available,OTA,Valid,
4808,33,DEL-BOM,Air India,AI793,2026-09-16,2026-09-01,T+15,Economy,6224.0,491,246,410,819,8190.0,Available,OTA,Valid,
4809,33,DEL-BOM,Air India,AI713,2026-09-16,2026-09-09,T+7,Economy,8581.0,677,339,564,1129,11290.0,Available,OTA,Valid,
4810,33,DEL-BOM,Air India,AI832,2026-09-16,2026-09-15,T+1,Economy,8999.0,710,355,592,1184,11840.0,Available,Airline Site,Valid,
4811,33,DEL-BOM,Akasa,AK881,2026-09-16,2026-08-02,T+45,Economy,4872.0,385,192,320,641,6410.0,Available,Airline Site,Valid,
4812,33,DEL-BOM,Akasa,AK995,2026-09-16,2026-08-17,T+30,Economy,6551.0,517,259,431,862,8620.0,Sold Out,Airline Site,Flagged,Sold out at collection time
4813,33,DEL-BOM,Akasa,AK212,2026-09-16,2026-09-01,T+15,Economy,8755.0,691,346,576,1152,11520.0,Available,Airline Site,Valid,
4814,33,DEL-BOM,Akasa,AK636,2026-09-16,2026-09-09,T+7,Economy,8960.0,707,354,590,1179,11790.0,Available,Airline Site,Valid,
4815,33,DEL-BOM,Akasa,AK162,2026-09-16,2026-09-15,T+1,Economy,9371.0,740,370,616,1233,12330.0,Available,OTA,Valid,
4816,33,DEL-BLR,IndiGo,IN177,2026-09-16,2026-08-02,T+45,Economy,2235.0,176,88,147,294,2940.0,Available,OTA,Valid,
4817,33,DEL-BLR,IndiGo,IN205,2026-09-16,2026-08-17,T+30,Economy,2926.0,231,116,192,385,3850.0,Available,Airline Site,Valid,
4818,33,DEL-BLR,IndiGo,IN460,2026-09-16,2026-09-01,T+15,Economy,3769.0,298,149,248,496,4960.0,Available,Airline Site,Valid,
4819,33,DEL-BLR,IndiGo,IN205,2026-09-16,2026-09-09,T+7,Economy,3815.0,301,151,251,502,5020.0,Available,OTA,Valid,
4820,33,DEL-BLR,IndiGo,IN598,2026-09-16,2026-09-15,T+1,Economy,4386.0,346,173,288,577,5770.0,Available,OTA,Valid,
4821,33,DEL-BLR,Air India,AI722,2026-09-16,2026-08-02,T+45,Economy,2387.0,188,94,157,314,3140.0,Sold Out,OTA,Flagged,Sold out at collection time
4822,33,DEL-BLR,Air India,AI514,2026-09-16,2026-08-17,T+30,Economy,3283.0,259,130,216,432,4320.0,Available,Airline Site,Valid,
4823,33,DEL-BLR,Air India,AI195,2026-09-16,2026-09-01,T+15,Economy,3845.0,304,152,253,506,5060.0,Available,OTA,Valid,
4824,33,DEL-BLR,Air India,AI532,2026-09-16,2026-09-09,T+7,Economy,4386.0,346,173,288,577,5770.0,Available,OTA,Valid,
4825,33,DEL-BLR,Air India,AI464,2026-09-16,2026-09-15,T+1,Economy,5047.0,398,199,332,664,6640.0,Available,Airline Site,Valid,
4826,33,DEL-BLR,Akasa,AK990,2026-09-16,2026-08-02,T+45,Economy,2311.0,182,91,152,304,3040.0,Sold Out,OTA,Flagged,Sold out at collection time
4827,33,DEL-BLR,Akasa,AK649,2026-09-16,2026-08-17,T+30,Economy,3322.0,262,131,218,437,4370.0,Available,Airline Site,Valid,
4828,33,DEL-BLR,Akasa,AK168,2026-09-16,2026-09-01,T+15,Economy,3876.0,306,153,255,510,5100.0,Available,OTA,Valid,
4829,33,DEL-BLR,Akasa,AK658,2026-09-16,2026-09-09,T+7,Economy,4363.0,344,172,287,574,5740.0,Available,OTA,Valid,
4830,33,DEL-BLR,Akasa,AK692,2026-09-16,2026-09-15,T+1,Economy,5494.0,434,217,362,723,7230.0,Available,Airline Site,Valid,
4831,33,BOM-BLR,IndiGo,IN895,2026-09-16,2026-08-02,T+45,Economy,1991.0,157,79,131,262,2620.0,Available,OTA,Valid,
4832,33,BOM-BLR,IndiGo,IN438,2026-09-16,2026-08-17,T+30,Economy,2705.0,214,107,178,356,3560.0,Available,OTA,Valid,
4833,33,BOM-BLR,IndiGo,IN596,2026-09-16,2026-09-01,T+15,Economy,3755.0,296,148,247,494,4940.0,Available,Airline Site,Valid,
4834,33,BOM-BLR,IndiGo,IN307,2026-09-16,2026-09-09,T+7,Economy,3504.0,277,138,230,461,4610.0,Sold Out,OTA,Flagged,Sold out at collection time
4835,33,BOM-BLR,IndiGo,IN573,2026-09-16,2026-09-15,T+1,Economy,3937.0,311,155,259,518,5180.0,Available,OTA,Valid,
4836,33,BOM-BLR,Air India,AI361,2026-09-16,2026-08-02,T+45,Economy,2083.0,164,82,137,274,2740.0,Available,OTA,Valid,
4837,33,BOM-BLR,Air India,AI268,2026-09-16,2026-08-17,T+30,Economy,2926.0,231,116,192,385,3850.0,Available,OTA,Valid,
4838,33,BOM-BLR,Air India,AI344,2026-09-16,2026-09-01,T+15,Economy,3792.0,299,150,250,499,4990.0,Sold Out,OTA,Flagged,Sold out at collection time
4839,33,BOM-BLR,Air India,AI107,2026-09-16,2026-09-09,T+7,Economy,4278.0,338,169,282,563,5630.0,Available,OTA,Valid,
4840,33,BOM-BLR,Air India,AI108,2026-09-16,2026-09-15,T+1,Economy,3853.0,304,152,254,507,5070.0,Available,Airline Site,Valid,
4841,33,BOM-BLR,Akasa,AK595,2026-09-16,2026-08-02,T+45,Economy,2067.0,163,82,136,272,2720.0,Available,OTA,Valid,
4842,33,BOM-BLR,Akasa,AK873,2026-09-16,2026-08-17,T+30,Economy,2880.0,227,114,190,379,3790.0,Available,OTA,Valid,
4843,33,BOM-BLR,Akasa,AK850,2026-09-16,2026-09-01,T+15,Economy,3268.0,258,129,215,430,4300.0,Available,OTA,Valid,
4844,33,BOM-BLR,Akasa,AK162,2026-09-16,2026-09-09,T+7,Economy,3778.0,298,149,248,497,4970.0,Sold Out,Airline Site,Flagged,Sold out at collection time
4845,33,BOM-BLR,Akasa,AK244,2026-09-16,2026-09-15,T+1,Economy,3808.0,301,150,250,501,5010.0,Available,OTA,Valid,
4846,33,DEL-CCU,IndiGo,IN794,2026-09-16,2026-08-02,T+45,Economy,2774.0,219,110,182,365,3650.0,Available,OTA,Valid,
4847,33,DEL-CCU,IndiGo,IN941,2026-09-16,2026-08-17,T+30,Economy,3921.0,310,155,258,516,5160.0,Available,OTA,Valid,
4848,33,DEL-CCU,IndiGo,IN733,2026-09-16,2026-09-01,T+15,Economy,5130.0,405,202,338,675,6750.0,Available,OTA,Valid,
4849,33,DEL-CCU,IndiGo,IN696,2026-09-16,2026-09-09,T+7,Economy,5913.0,467,233,389,778,7780.0,Available,Airline Site,Valid,
4850,33,DEL-CCU,IndiGo,IN544,2026-09-16,2026-09-15,T+1,Economy,5624.0,444,222,370,740,7400.0,Available,OTA,Valid,
4851,33,DEL-CCU,Air India,AI721,2026-09-16,2026-08-02,T+45,Economy,2850.0,225,112,188,375,3750.0,Available,OTA,Valid,
4852,33,DEL-CCU,Air India,AI394,2026-09-16,2026-08-17,T+30,Economy,3845.0,304,152,253,506,5060.0,Available,Airline Site,Valid,
4853,33,DEL-CCU,Air India,AI255,2026-09-16,2026-09-01,T+15,Economy,4499.0,355,178,296,592,5920.0,Available,OTA,Valid,
4854,33,DEL-CCU,Air India,AI488,2026-09-16,2026-09-09,T+7,Economy,6163.0,487,243,406,811,8110.0,Available,OTA,Valid,
4855,33,DEL-CCU,Air India,AI305,2026-09-16,2026-09-15,T+1,Economy,5411.0,427,214,356,712,7120.0,Available,Airline Site,Valid,
4856,33,DEL-CCU,Akasa,AK364,2026-09-16,2026-08-02,T+45,Economy,2660.0,210,105,175,350,3500.0,Available,Airline Site,Valid,
4857,33,DEL-CCU,Akasa,AK391,2026-09-16,2026-08-17,T+30,Economy,3633.0,287,143,239,478,4780.0,Available,Airline Site,Valid,
4858,33,DEL-CCU,Akasa,AK442,2026-09-16,2026-09-01,T+15,Economy,4636.0,366,183,305,610,6100.0,Available,Airline Site,Valid,
4859,33,DEL-CCU,Akasa,AK138,2026-09-16,2026-09-09,T+7,Economy,4788.0,378,189,315,630,6300.0,Available,Airline Site,Valid,
4860,33,DEL-CCU,Akasa,AK948,2026-09-16,2026-09-15,T+1,Economy,4886.0,386,193,322,643,6430.0,Available,OTA,Valid,
4861,33,DEL-HYD,IndiGo,IN685,2026-09-16,2026-08-02,T+45,Economy,3154.0,249,124,208,415,4150.0,Available,OTA,Valid,
4862,33,DEL-HYD,IndiGo,IN712,2026-09-16,2026-08-17,T+30,Economy,4582.0,362,181,302,603,6030.0,Available,Airline Site,Valid,
4863,33,DEL-HYD,IndiGo,IN612,2026-09-16,2026-09-01,T+15,Economy,5047.0,398,199,332,664,6640.0,Available,OTA,Valid,
4864,33,DEL-HYD,IndiGo,IN291,2026-09-16,2026-09-09,T+7,Economy,5837.0,461,230,384,768,7680.0,Available,OTA,Valid,
4865,33,DEL-HYD,IndiGo,IN358,2026-09-16,2026-09-15,T+1,Economy,6240.0,493,246,410,821,8210.0,Available,OTA,Valid,
4866,33,DEL-HYD,Air India,AI951,2026-09-16,2026-08-02,T+45,Economy,3435.0,271,136,226,452,4520.0,Available,Airline Site,Valid,
4867,33,DEL-HYD,Air India,AI606,2026-09-16,2026-08-17,T+30,Economy,4339.0,343,171,286,571,5710.0,Available,OTA,Valid,
4868,33,DEL-HYD,Air India,AI630,2026-09-16,2026-09-01,T+15,Economy,5700.0,450,225,375,750,7500.0,Available,OTA,Valid,
4869,33,DEL-HYD,Air India,AI706,2026-09-16,2026-09-09,T+7,Economy,6528.0,515,258,430,859,8590.0,Available,OTA,Valid,
4870,33,DEL-HYD,Air India,AI140,2026-09-16,2026-09-15,T+1,Economy,7251.0,572,286,477,954,9540.0,Available,Airline Site,Valid,
4871,33,DEL-HYD,Akasa,AK411,2026-09-16,2026-08-02,T+45,Economy,2805.0,221,111,184,369,3690.0,Available,OTA,Valid,
4872,33,DEL-HYD,Akasa,AK703,2026-09-16,2026-08-17,T+30,Economy,3983.0,314,157,262,524,5240.0,Sold Out,OTA,Flagged,Sold out at collection time
4873,33,DEL-HYD,Akasa,AK607,2026-09-16,2026-09-01,T+15,Economy,4773.0,377,188,314,628,6280.0,Available,OTA,Valid,
4874,33,DEL-HYD,Akasa,AK158,2026-09-16,2026-09-09,T+7,Economy,5875.0,464,232,386,773,7730.0,Available,Airline Site,Valid,
4875,33,DEL-HYD,Akasa,AK530,2026-09-16,2026-09-15,T+1,Economy,6453.0,509,255,424,849,8490.0,Available,Airline Site,Valid,
4876,33,BOM-HYD,IndiGo,IN113,2026-09-16,2026-08-02,T+45,Economy,3147.0,248,124,207,414,4140.0,Available,Airline Site,Valid,
4877,33,BOM-HYD,IndiGo,IN153,2026-09-16,2026-08-17,T+30,Economy,3974.0,314,157,262,523,5230.0,Available,Airline Site,Valid,
4878,33,BOM-HYD,IndiGo,IN216,2026-09-16,2026-09-01,T+15,Economy,4971.0,392,196,327,654,6540.0,Available,OTA,Valid,
4879,33,BOM-HYD,IndiGo,IN145,2026-09-16,2026-09-09,T+7,Economy,6536.0,516,258,430,860,8600.0,Available,Airline Site,Valid,
4880,33,BOM-HYD,IndiGo,IN166,2026-09-16,2026-09-15,T+1,Economy,6406.0,506,253,422,843,8430.0,Available,Airline Site,Valid,
4881,33,BOM-HYD,Air India,AI150,2026-09-16,2026-08-02,T+45,Economy,3200.0,253,126,210,421,4210.0,Available,Airline Site,Valid,
4882,33,BOM-HYD,Air India,AI190,2026-09-16,2026-08-17,T+30,Economy,4301.0,340,170,283,566,5660.0,Available,OTA,Valid,
4883,33,BOM-HYD,Air India,AI758,2026-09-16,2026-09-01,T+15,Economy,5259.0,415,208,346,692,6920.0,Sold Out,Airline Site,Flagged,Sold out at collection time
4884,33,BOM-HYD,Air India,AI750,2026-09-16,2026-09-09,T+7,Economy,5351.0,422,211,352,704,7040.0,Available,Airline Site,Valid,
4885,33,BOM-HYD,Air India,AI879,2026-09-16,2026-09-15,T+1,Economy,6331.0,500,250,416,833,8330.0,Available,OTA,Valid,
4886,33,BOM-HYD,Akasa,AK967,2026-09-16,2026-08-02,T+45,Economy,3366.0,266,133,222,443,4430.0,Sold Out,OTA,Flagged,Sold out at collection time
4887,33,BOM-HYD,Akasa,AK948,2026-09-16,2026-08-17,T+30,Economy,4621.0,365,182,304,608,6080.0,Available,Airline Site,Valid,
4888,33,BOM-HYD,Akasa,AK661,2026-09-16,2026-09-01,T+15,Economy,5077.0,401,200,334,668,6680.0,Available,Airline Site,Valid,
4889,33,BOM-HYD,Akasa,AK609,2026-09-16,2026-09-09,T+7,Economy,5602.0,442,221,368,737,7370.0,Available,OTA,Valid,
4890,33,BOM-HYD,Akasa,AK242,2026-09-16,2026-09-15,T+1,Economy,6825.0,539,269,449,898,8980.0,Available,Airline Site,Valid,
4891,33,BLR-HYD,IndiGo,IN517,2026-09-16,2026-08-02,T+45,Economy,2683.0,212,106,176,353,3530.0,Available,OTA,Valid,
4892,33,BLR-HYD,IndiGo,IN206,2026-09-16,2026-08-17,T+30,Economy,3808.0,301,150,250,501,5010.0,Available,OTA,Valid,
4893,33,BLR-HYD,IndiGo,IN200,2026-09-16,2026-09-01,T+15,Economy,4621.0,365,182,304,608,6080.0,Available,OTA,Valid,
4894,33,BLR-HYD,IndiGo,IN773,2026-09-16,2026-09-09,T+7,Economy,5146.0,406,203,338,677,6770.0,Available,Airline Site,Valid,
4895,33,BLR-HYD,IndiGo,IN657,2026-09-16,2026-09-15,T+1,Economy,5320.0,420,210,350,700,7000.0,Available,OTA,Valid,
4896,33,BLR-HYD,Air India,AI894,2026-09-16,2026-08-02,T+45,Economy,2645.0,209,104,174,348,3480.0,Available,Airline Site,Valid,
4897,33,BLR-HYD,Air India,AI706,2026-09-16,2026-08-17,T+30,Economy,3557.0,281,140,234,468,4680.0,Available,OTA,Valid,
4898,33,BLR-HYD,Air India,AI950,2026-09-16,2026-09-01,T+15,Economy,4446.0,351,176,292,585,5850.0,Available,Airline Site,Valid,
4899,33,BLR-HYD,Air India,AI558,2026-09-16,2026-09-09,T+7,Economy,5153.0,407,203,339,678,6780.0,Available,Airline Site,Valid,
4900,33,BLR-HYD,Air India,AI432,2026-09-16,2026-09-15,T+1,Economy,6156.0,486,243,405,810,8100.0,Available,Airline Site,Valid,
4901,33,BLR-HYD,Akasa,AK425,2026-09-16,2026-08-02,T+45,Economy,2866.0,226,113,188,377,3770.0,Available,Airline Site,Valid,
4902,33,BLR-HYD,Akasa,AK588,2026-09-16,2026-08-17,T+30,Economy,3724.0,294,147,245,490,4900.0,Available,Airline Site,Valid,
4903,33,BLR-HYD,Akasa,AK956,2026-09-16,2026-09-01,T+15,Economy,5031.0,397,199,331,662,6620.0,Available,OTA,Valid,
4904,33,BLR-HYD,Akasa,AK670,2026-09-16,2026-09-09,T+7,Economy,5016.0,396,198,330,660,6600.0,Available,Airline Site,Valid,
4905,33,BLR-HYD,Akasa,AK827,2026-09-16,2026-09-15,T+1,Economy,5791.0,457,229,381,762,7620.0,Available,OTA,Valid,
4906,33,DEL-MAA,IndiGo,IN437,2026-09-16,2026-08-02,T+45,Economy,2789.0,220,110,184,367,3670.0,Available,Airline Site,Valid,
4907,33,DEL-MAA,IndiGo,IN242,2026-09-16,2026-08-17,T+30,Economy,3831.0,302,151,252,504,5040.0,Available,OTA,Valid,
4908,33,DEL-MAA,IndiGo,IN195,2026-09-16,2026-09-01,T+15,Economy,4947.0,391,195,326,651,6510.0,Available,OTA,Valid,
4909,33,DEL-MAA,IndiGo,IN415,2026-09-16,2026-09-09,T+7,Economy,4575.0,361,181,301,602,6020.0,Available,Airline Site,Valid,
4910,33,DEL-MAA,IndiGo,IN892,2026-09-16,2026-09-15,T+1,Economy,5001.0,395,197,329,658,6580.0,Sold Out,Airline Site,Flagged,Sold out at collection time
4911,33,DEL-MAA,Air India,AI635,2026-09-16,2026-08-02,T+45,Economy,2667.0,211,105,176,351,3510.0,Available,OTA,Valid,
4912,33,DEL-MAA,Air India,AI150,2026-09-16,2026-08-17,T+30,Economy,3496.0,276,138,230,460,4600.0,Available,Airline Site,Valid,
4913,33,DEL-MAA,Air India,AI118,2026-09-16,2026-09-01,T+15,Economy,4757.0,376,188,313,626,6260.0,Available,Airline Site,Valid,
4914,33,DEL-MAA,Air India,AI759,2026-09-16,2026-09-09,T+7,Economy,4667.0,368,184,307,614,6140.0,Available,Airline Site,Valid,
4915,33,DEL-MAA,Air India,AI872,2026-09-16,2026-09-15,T+1,Economy,5244.0,414,207,345,690,6900.0,Available,OTA,Valid,
4916,33,DEL-MAA,Akasa,AK285,2026-09-16,2026-08-02,T+45,Economy,2797.0,221,110,184,368,3680.0,Available,Airline Site,Valid,
4917,33,DEL-MAA,Akasa,AK221,2026-09-16,2026-08-17,T+30,Economy,3755.0,296,148,247,494,4940.0,Available,Airline Site,Valid,
4918,33,DEL-MAA,Akasa,AK113,2026-09-16,2026-09-01,T+15,Economy,4864.0,384,192,320,640,6400.0,Available,OTA,Valid,
4919,33,DEL-MAA,Akasa,AK239,2026-09-16,2026-09-09,T+7,Economy,5403.0,427,213,356,711,7110.0,Available,Airline Site,Valid,
4920,33,DEL-MAA,Akasa,AK533,2026-09-16,2026-09-15,T+1,Economy,6422.0,507,254,422,845,8450.0,Available,OTA,Valid,
4921,33,BOM-MAA,IndiGo,IN125,2026-09-16,2026-08-02,T+45,Economy,4005.0,316,158,264,527,5270.0,Available,OTA,Valid,
4922,33,BOM-MAA,IndiGo,IN194,2026-09-16,2026-08-17,T+30,Economy,5450.0,430,215,358,717,7170.0,Available,OTA,Valid,
4923,33,BOM-MAA,IndiGo,IN711,2026-09-16,2026-09-01,T+15,Economy,6673.0,527,263,439,878,8780.0,Available,OTA,Valid,
4924,33,BOM-MAA,IndiGo,IN361,2026-09-16,2026-09-09,T+7,Economy,7987.0,631,315,526,1051,10510.0,Sold Out,OTA,Flagged,Sold out at collection time
4925,33,BOM-MAA,IndiGo,IN313,2026-09-16,2026-09-15,T+1,Economy,8132.0,642,321,535,1070,10700.0,Available,OTA,Valid,
4926,33,BOM-MAA,Air India,AI841,2026-09-16,2026-08-02,T+45,Economy,3747.0,296,148,246,493,4930.0,Available,OTA,Valid,
4927,33,BOM-MAA,Air India,AI649,2026-09-16,2026-08-17,T+30,Economy,5358.0,423,212,352,705,7050.0,Available,OTA,Valid,
4928,33,BOM-MAA,Air India,AI303,2026-09-16,2026-09-01,T+15,Economy,6422.0,507,254,422,845,8450.0,Available,OTA,Valid,
4929,33,BOM-MAA,Air India,AI675,2026-09-16,2026-09-09,T+7,Economy,7311.0,577,289,481,962,9620.0,Available,Airline Site,Valid,
4930,33,BOM-MAA,Air India,AI770,2026-09-16,2026-09-15,T+1,Economy,8216.0,649,324,540,1081,10810.0,Available,OTA,Valid,
4931,33,BOM-MAA,Akasa,AK321,2026-09-16,2026-08-02,T+45,Economy,4180.0,330,165,275,550,5500.0,Available,OTA,Valid,
4932,33,BOM-MAA,Akasa,AK346,2026-09-16,2026-08-17,T+30,Economy,5768.0,455,228,380,759,7590.0,Available,OTA,Valid,
4933,33,BOM-MAA,Akasa,AK104,2026-09-16,2026-09-01,T+15,Economy,6939.0,548,274,456,913,9130.0,Available,OTA,Valid,
4934,33,BOM-MAA,Akasa,AK766,2026-09-16,2026-09-09,T+7,Economy,7410.0,585,292,488,975,9750.0,Available,Airline Site,Valid,
4935,33,BOM-MAA,Akasa,AK407,2026-09-16,2026-09-15,T+1,Economy,8702.0,687,344,572,1145,11450.0,Available,OTA,Valid,
4936,33,CCU-BLR,IndiGo,IN124,2026-09-16,2026-08-02,T+45,Economy,2569.0,203,101,169,338,3380.0,Available,OTA,Valid,
4937,33,CCU-BLR,IndiGo,IN838,2026-09-16,2026-08-17,T+30,Economy,3389.0,268,134,223,446,4460.0,Sold Out,Airline Site,Flagged,Sold out at collection time
4938,33,CCU-BLR,IndiGo,IN269,2026-09-16,2026-09-01,T+15,Economy,4491.0,355,177,296,591,5910.0,Available,Airline Site,Valid,
4939,33,CCU-BLR,IndiGo,IN276,2026-09-16,2026-09-09,T+7,Economy,4400.0,347,174,290,579,5790.0,Available,Airline Site,Valid,
